Time_stamp,Count
2024-10-09 06:30:00,560
2024-10-09 06:40:00,587
2024-10-09 06:50:00,537
2024-10-09 07:00:00,550
2024-10-09 07:10:00,563
2024-10-09 07:20:00,545
2024-10-09 07:30:00,550
2024-10-09 07:40:00,559
2024-10-09 07:50:00,596
2024-10-09 08:00:00,570
2024-10-09 08:10:00,592
2024-10-09 08:20:00,571
2024-10-09 08:30:00,605
2024-10-09 08:40:00,599
2024-10-09 08:50:00,606
2024-10-09 09:00:00,587
2024-10-09 09:10:00,547
2024-10-09 09:20:00,535
2024-10-09 09:30:00,523
2024-10-09 09:40:00,562
2024-10-09 09:50:00,585
2024-10-09 10:00:00,577
2024-10-09 10:10:00,583
2024-10-09 10:20:00,531
2024-10-09 10:30:00,573
2024-10-09 10:40:00,555
2024-10-09 10:50:00,580
2024-10-09 11:00:00,612
2024-10-09 11:10:00,574
2024-10-09 11:20:00,573
2024-10-09 11:30:00,581
2024-10-09 11:40:00,551
2024-10-09 11:50:00,567
2024-10-09 12:00:00,556
2024-10-09 12:10:00,601
2024-10-09 12:20:00,557
2024-10-09 12:30:00,577
2024-10-09 12:40:00,588
2024-10-09 12:50:00,550
2024-10-09 13:00:00,556
2024-10-09 13:10:00,589
2024-10-09 13:20:00,580
2024-10-09 13:30:00,578
2024-10-09 13:40:00,568
2024-10-09 13:50:00,582
2024-10-09 14:00:00,570
2024-10-09 14:10:00,615
2024-10-09 14:20:00,550
2024-10-09 14:30:00,607
2024-10-09 14:40:00,590
2024-10-09 14:50:00,578
2024-10-09 15:00:00,592
2024-10-09 15:10:00,629
2024-10-09 15:20:00,595
2024-10-09 15:30:00,576
2024-10-09 15:40:00,561
2024-10-09 15:50:00,592
2024-10-09 16:00:00,590
2024-10-09 16:10:00,580
2024-10-09 16:20:00,589
2024-10-09 16:30:00,552
2024-10-09 16:40:00,576
2024-10-09 16:50:00,551
2024-10-09 17:00:00,557
2024-10-09 17:10:00,576
2024-10-09 17:20:00,522
2024-10-09 17:30:00,602
2024-10-09 17:40:00,556
2024-10-09 17:50:00,541
2024-10-09 18:00:00,547
2024-10-09 18:10:00,598
2024-10-09 18:20:00,578
2024-10-09 18:30:00,560
2024-10-09 18:40:00,598
2024-10-09 18:50:00,578
2024-10-09 19:00:00,558
2024-10-09 19:10:00,562
2024-10-09 19:20:00,605
2024-10-09 19:30:00,568
2024-10-09 19:40:00,568
2024-10-09 19:50:00,547
2024-10-09 20:00:00,597
2024-10-09 20:10:00,552
2024-10-09 20:20:00,588
2024-10-09 20:30:00,544
2024-10-09 20:40:00,557
2024-10-09 20:50:00,604
2024-10-09 21:00:00,575
2024-10-09 21:10:00,541
2024-10-09 21:20:00,545
2024-10-09 21:30:00,546
2024-10-09 21:40:00,573
2024-10-09 21:50:00,572
2024-10-09 22:00:00,575
2024-10-09 22:10:00,537
2024-10-09 22:20:00,567
2024-10-09 22:30:00,540
2024-10-09 22:40:00,572
2024-10-09 22:50:00,570
2024-10-09 23:00:00,553
2024-10-09 23:10:00,570
2024-10-09 23:20:00,539
2024-10-09 23:30:00,526
2024-10-09 23:40:00,579
2024-10-09 23:50:00,565
2024-10-10 00:00:00,564
2024-10-10 00:10:00,540
2024-10-10 00:20:00,544
2024-10-10 00:30:00,565
2024-10-10 00:40:00,546
2024-10-10 00:50:00,567
2024-10-10 01:00:00,544
2024-10-10 01:10:00,579
2024-10-10 01:20:00,557
2024-10-10 01:30:00,575
2024-10-10 01:40:00,573
2024-10-10 01:50:00,567
2024-10-10 02:00:00,548
2024-10-10 02:10:00,587
2024-10-10 02:20:00,546
2024-10-10 02:30:00,569
2024-10-10 02:40:00,546
2024-10-10 02:50:00,571
2024-10-10 03:00:00,557
2024-10-10 03:10:00,532
2024-10-10 03:20:00,560
2024-10-10 03:30:00,548
2024-10-10 03:40:00,568
2024-10-10 03:50:00,554
2024-10-10 04:00:00,549
2024-10-10 04:10:00,563
2024-10-10 04:20:00,525
2024-10-10 04:30:00,579
2024-10-10 04:40:00,555
2024-10-10 04:50:00,567
2024-10-10 05:00:00,548
2024-10-10 05:10:00,566
2024-10-10 05:20:00,538
2024-10-10 05:30:00,542
2024-10-10 05:40:00,545
2024-10-10 05:50:00,523
2024-10-10 06:00:00,576
2024-10-10 06:10:00,546
2024-10-10 06:20:00,543
2024-10-10 06:30:00,569
2024-10-10 06:40:00,556
2024-10-10 06:50:00,587
2024-10-10 07:00:00,535
2024-10-10 07:10:00,539
2024-10-10 07:20:00,565
2024-10-10 07:30:00,567
2024-10-10 07:40:00,538
2024-10-10 07:50:00,557
2024-10-10 08:00:00,548
2024-10-10 08:10:00,579
2024-10-10 08:20:00,544
2024-10-10 08:30:00,576
2024-10-10 08:40:00,549
2024-10-10 08:50:00,564
2024-10-10 09:00:00,539
2024-10-10 09:10:00,520
2024-10-10 09:20:00,578
2024-10-10 09:30:00,576
2024-10-10 09:40:00,559
2024-10-10 09:50:00,577
2024-10-10 10:00:00,554
2024-10-10 10:10:00,550
2024-10-10 10:20:00,568
2024-10-10 10:30:00,538
2024-10-10 10:40:00,579
2024-10-10 10:50:00,587
2024-10-10 11:00:00,552
2024-10-10 11:10:00,548
2024-10-10 11:20:00,543
2024-10-10 11:30:00,571
2024-10-10 11:40:00,584
2024-10-10 11:50:00,541
2024-10-10 12:00:00,570
2024-10-10 12:10:00,569
2024-10-10 12:20:00,555
2024-10-10 12:30:00,575
2024-10-10 12:40:00,531
2024-10-10 12:50:00,553
2024-10-10 13:00:00,564
2024-10-10 13:10:00,567
2024-10-10 13:20:00,565
2024-10-10 13:30:00,575
2024-10-10 13:40:00,511
2024-10-10 13:50:00,559
2024-10-10 14:00:00,554
2024-10-10 14:10:00,554
2024-10-10 14:20:00,543
2024-10-10 14:30:00,577
2024-10-10 14:40:00,570
2024-10-10 14:50:00,567
2024-10-10 15:00:00,588
2024-10-10 15:10:00,590
2024-10-10 15:20:00,563
2024-10-10 15:30:00,554
2024-10-10 15:40:00,575
2024-10-10 15:50:00,559
2024-10-10 16:00:00,541
2024-10-10 16:10:00,578
2024-10-10 16:20:00,545
2024-10-10 16:30:00,545
2024-10-10 16:40:00,538
2024-10-10 16:50:00,585
2024-10-10 17:00:00,561
2024-10-10 17:10:00,519
2024-10-10 17:20:00,545
2024-10-10 17:30:00,527
2024-10-10 17:40:00,571
2024-10-10 17:50:00,561
2024-10-10 18:00:00,557
2024-10-10 18:10:00,583
2024-10-10 18:20:00,584
2024-10-10 18:30:00,532
2024-10-10 18:40:00,523
2024-10-10 18:50:00,516
2024-10-10 19:00:00,570
2024-10-10 19:10:00,529
2024-10-10 19:20:00,553
2024-10-10 19:30:00,499
2024-10-10 19:40:00,566
2024-10-10 19:50:00,537
2024-10-10 20:00:00,518
2024-10-10 20:10:00,542
2024-10-10 20:20:00,530
2024-10-10 20:30:00,551
2024-10-10 20:40:00,509
2024-10-10 20:50:00,552
2024-10-10 21:00:00,554
2024-10-10 21:10:00,509
2024-10-10 21:20:00,531
